source,target,relationship,co_mention_count,source_document,source_locator,notes
person_laurel_phillipson,object_inscription,CO_OCCURS_WITH,1,S4,S4 line 102,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_laurel_phillipson,object_coins,CO_OCCURS_WITH,1,S4,S4 line 102,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_laurel_phillipson,object_stelae,CO_OCCURS_WITH,1,S4,S4 line 102,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_king_kaleb,person_jacke_phillips,CO_OCCURS_WITH,1,S4,S4 line 102,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_king_kaleb,period_classical_aksumite,CO_OCCURS_WITH,1,S4,S4 line 102,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_king_kaleb,object_glass,CO_OCCURS_WITH,1,S4,S4 line 102,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_king_kaleb,object_beads,CO_OCCURS_WITH,1,S4,S4 line 102,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_jacke_phillips,period_aksumite,CO_OCCURS_WITH,1,S4,S4 line 102,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_jacke_phillips,period_classical_aksumite,CO_OCCURS_WITH,1,S4,S4 line 102,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_jacke_phillips,object_inscription,CO_OCCURS_WITH,1,S4,S4 line 102,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_jacke_phillips,object_coins,CO_OCCURS_WITH,1,S4,S4 line 102,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
person_jacke_phillips,object_stelae,CO_OCCURS_WITH,1,S4,S4 line 102,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_aksumite,period_classical_aksumite,CO_OCCURS_WITH,2,S4,S4 line 102,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_aksumite,object_glass,CO_OCCURS_WITH,3,S4,S4 line 102,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_aksumite,object_beads,CO_OCCURS_WITH,5,S4,S4 line 102,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_classical_aksumite,object_inscription,CO_OCCURS_WITH,1,S4,S4 line 102,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_classical_aksumite,object_pottery,CO_OCCURS_WITH,2,S4,S4 line 102,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_classical_aksumite,object_glass,CO_OCCURS_WITH,2,S4,S4 line 102,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_classical_aksumite,object_beads,CO_OCCURS_WITH,1,S4,S4 line 102,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_classical_aksumite,object_ivory,CO_OCCURS_WITH,1,S4,S4 line 102,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_classical_aksumite,object_coins,CO_OCCURS_WITH,1,S4,S4 line 102,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_classical_aksumite,object_stelae,CO_OCCURS_WITH,1,S4,S4 line 102,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
object_inscription,object_glass,CO_OCCURS_WITH,1,S4,S4 line 102,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
object_inscription,object_beads,CO_OCCURS_WITH,1,S4,S4 line 102,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
object_pottery,object_coins,CO_OCCURS_WITH,1,S4,S4 line 102,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
object_pottery,object_stelae,CO_OCCURS_WITH,1,S4,S4 line 102,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
object_glass,object_coins,CO_OCCURS_WITH,1,S4,S4 line 102,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
object_glass,object_stelae,CO_OCCURS_WITH,1,S4,S4 line 102,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
object_beads,object_coins,CO_OCCURS_WITH,1,S4,S4 line 102,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
object_beads,object_stelae,CO_OCCURS_WITH,1,S4,S4 line 102,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
object_ivory,object_coins,CO_OCCURS_WITH,1,S4,S4 line 102,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
object_ivory,object_stelae,CO_OCCURS_WITH,1,S4,S4 line 102,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
object_coins,object_stelae,CO_OCCURS_WITH,1,S4,S4 line 102,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_d_site_kidane_mehret,feature_trench_d,CO_OCCURS_WITH,1,S4,S4 line 144,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_d_site_kidane_mehret,feature_trench_d13,CO_OCCURS_WITH,1,S4,S4 line 144,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_d_site_kidane_mehret,feature_trench_d22,CO_OCCURS_WITH,2,S4,S4 line 144,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_d_site_kidane_mehret,feature_trenches,CO_OCCURS_WITH,2,S4,S4 line 144,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_d_site_kidane_mehret,period_late_aksumite,CO_OCCURS_WITH,5,S4,S4 line 144,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_d_site_kidane_mehret,period_pre_aksumite,CO_OCCURS_WITH,4,S4,S4 line 144,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_d,feature_trench_d13,CO_OCCURS_WITH,1,S4,S4 line 144,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_d,feature_trench_d22,CO_OCCURS_WITH,1,S4,S4 line 144,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_d,feature_trenches,CO_OCCURS_WITH,1,S4,S4 line 144,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_d,period_late_aksumite,CO_OCCURS_WITH,1,S4,S4 line 144,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_d,period_pre_aksumite,CO_OCCURS_WITH,1,S4,S4 line 144,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_d13,feature_trench_d22,CO_OCCURS_WITH,1,S4,S4 line 144,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_d13,feature_trenches,CO_OCCURS_WITH,1,S4,S4 line 144,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_d13,period_late_aksumite,CO_OCCURS_WITH,1,S4,S4 line 144,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_d13,period_pre_aksumite,CO_OCCURS_WITH,1,S4,S4 line 144,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_d22,feature_trenches,CO_OCCURS_WITH,3,S4,S4 line 144,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_d22,period_late_aksumite,CO_OCCURS_WITH,1,S4,S4 line 144,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trench_d22,period_pre_aksumite,CO_OCCURS_WITH,2,S4,S4 line 144,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trenches,period_late_aksumite,CO_OCCURS_WITH,3,S4,S4 line 144,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
feature_trenches,period_pre_aksumite,CO_OCCURS_WITH,2,S4,S4 line 144,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_late_aksumite,period_pre_aksumite,CO_OCCURS_WITH,3,S4,S4 line 144,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_d_site_kidane_mehret,period_post_aksumite,CO_OCCURS_WITH,2,S4,S4 line 184,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_d_site_kidane_mehret,object_inscription,CO_OCCURS_WITH,3,S4,S4 line 184,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_d_site_kidane_mehret,object_iron,CO_OCCURS_WITH,1,S4,S4 line 184,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_pre_aksumite,period_late_aksumite,CO_OCCURS_WITH,1,S4,S4 line 184,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_pre_aksumite,object_inscription,CO_OCCURS_WITH,1,S4,S4 line 184,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_pre_aksumite,object_glass,CO_OCCURS_WITH,1,S4,S4 line 184,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_pre_aksumite,object_beads,CO_OCCURS_WITH,1,S4,S4 line 184,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_pre_aksumite,object_iron,CO_OCCURS_WITH,1,S4,S4 line 184,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_pre_aksumite,object_ivory,CO_OCCURS_WITH,2,S4,S4 line 184,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_late_aksumite,period_post_aksumite,CO_OCCURS_WITH,1,S4,S4 line 184,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_late_aksumite,object_inscription,CO_OCCURS_WITH,3,S4,S4 line 184,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_late_aksumite,object_pottery,CO_OCCURS_WITH,3,S4,S4 line 184,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_late_aksumite,object_glass,CO_OCCURS_WITH,3,S4,S4 line 184,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_late_aksumite,object_beads,CO_OCCURS_WITH,2,S4,S4 line 184,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_late_aksumite,object_iron,CO_OCCURS_WITH,1,S4,S4 line 184,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_late_aksumite,object_ivory,CO_OCCURS_WITH,3,S4,S4 line 184,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_post_aksumite,object_inscription,CO_OCCURS_WITH,1,S4,S4 line 184,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_post_aksumite,object_pottery,CO_OCCURS_WITH,3,S4,S4 line 184,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_post_aksumite,object_glass,CO_OCCURS_WITH,2,S4,S4 line 184,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_post_aksumite,object_beads,CO_OCCURS_WITH,1,S4,S4 line 184,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_post_aksumite,object_iron,CO_OCCURS_WITH,1,S4,S4 line 184,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
period_post_aksumite,object_ivory,CO_OCCURS_WITH,1,S4,S4 line 184,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
object_inscription,object_iron,CO_OCCURS_WITH,1,S4,S4 line 184,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
object_pottery,object_iron,CO_OCCURS_WITH,1,S4,S4 line 184,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
object_glass,object_iron,CO_OCCURS_WITH,1,S4,S4 line 184,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
object_beads,object_iron,CO_OCCURS_WITH,1,S4,S4 line 184,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
object_iron,object_ivory,CO_OCCURS_WITH,1,S4,S4 line 184,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_d_site_kidane_mehret,place_beta_giyorgis,CO_OCCURS_WITH,2,S4,S4 line 230,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_d_site_kidane_mehret,period_aksumite,CO_OCCURS_WITH,5,S4,S4 line 230,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_d_site_kidane_mehret,object_silver,CO_OCCURS_WITH,1,S4,S4 line 230,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_k_site_maleke_aksum,place_beta_giyorgis,CO_OCCURS_WITH,1,S4,S4 line 230,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_k_site_maleke_aksum,feature_trenches,CO_OCCURS_WITH,3,S4,S4 line 230,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_k_site_maleke_aksum,period_late_aksumite,CO_OCCURS_WITH,3,S4,S4 line 230,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_k_site_maleke_aksum,period_post_aksumite,CO_OCCURS_WITH,2,S4,S4 line 230,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_k_site_maleke_aksum,period_pre_aksumite,CO_OCCURS_WITH,2,S4,S4 line 230,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_k_site_maleke_aksum,period_aksumite,CO_OCCURS_WITH,3,S4,S4 line 230,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_k_site_maleke_aksum,object_silver,CO_OCCURS_WITH,1,S4,S4 line 230,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_beta_giyorgis,feature_trenches,CO_OCCURS_WITH,1,S4,S4 line 230,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
place_beta_giyorgis,period_late_aksumite,CO_OCCURS_WITH,2,S4,S4 line 230,"No explicit relation verb found; same-sentence co-occurrence only. LOW CONFIDENCE, not a claimed relation."
